Rand_Astar_OnePlan2	AgentNoComm	0	5	5	3	3	10	0.5	46.7043984872	42.723307038	1000	5.043	0.0	0.0	29.098	5.0	0.0	0.0	28.0
Rand_Astar_OnePlan2	AgentFullComm	0	5	5	3	3	10	0.5	40.8074542683	35.9601071973	1000	3.922	3.922	0.0	39.038	4.0	4.0	0.0	37.0
Rand_Astar_OnePlan2	AgentFullComm	1.9	5	5	3	3	10	0.5	48.9159518367	44.2738736316	1000	3.957	3.957	0.0	38.916	4.0	4.0	0.0	37.0
Rand_HTN_BB	AgentSmartBPRII	0	5	5	3	3	10	0.5	43.1539756301	37.6873626729	250	4.212	3.628	0.584	39.032	4.0	3.0	0.0	37.0
Rand_HTN_BB	AgentSmartBPRII	0.1	5	5	3	3	10	0.5	42.5774319809	38.3366583973	250	4.356	1.676	2.68	37.168	4.0	1.0	2.0	35.0
Rand_HTN_BB	AgentSmartBPRII	0.2	5	5	3	3	10	0.5	41.5050692438	35.1909221118	250	4.236	1.772	2.464	37.04	4.0	1.0	2.0	36.0
Rand_HTN_BB	AgentSmartBPRII	0.3	5	5	3	3	10	0.5	42.2823148133	36.7223311699	250	4.308	1.744	2.564	36.884	4.0	1.0	2.0	35.0
Rand_HTN_BB	AgentSmartBPRII	0.4	5	5	3	3	10	0.5	41.7437845954	35.5368013331	250	4.24	1.672	2.568	36.676	4.0	1.0	2.0	35.0
Rand_HTN_BB	AgentSmartBPRII	0.5	5	5	3	3	10	0.5	43.2534309956	35.9328613982	250	4.34	1.692	2.648	37.352	4.0	1.0	2.0	35.0
Rand_HTN_BB	AgentSmartBPRII	0.6	5	5	3	3	10	0.5	43.6649240551	36.0231720852	250	4.396	1.824	2.572	37.972	4.0	1.0	2.0	36.0
Rand_HTN_BB	AgentSmartBPRII	0.7	5	5	3	3	10	0.5	43.0449390067	37.5234555962	250	4.352	1.688	2.664	37.216	4.0	1.0	2.0	35.0
Rand_HTN_BB	AgentSmartBPRII	0.8	5	5	3	3	10	0.5	42.7498055387	35.9232514435	250	4.312	1.572	2.74	37.04	4.0	1.0	2.0	35.0
Rand_HTN_BB	AgentSmartBPRII	0.9	5	5	3	3	10	0.5	42.2655487152	38.5548328168	250	4.156	1.528	2.628	36.064	4.0	1.0	2.0	34.0
