10_11_0_10_0.3_76	10	11	2	2	30	10	0.3	9	R1	67	G	91	S2	107	S1	71	R2	101	L	1	A1	63	A3	72	A2	104	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	29	8.01756666673	44	9.87677285194	None	5.5333150341	None	4.75981060652	None	5.40742285517	None	9.52912376259	None	1.69837925697	None	3.62459112077	None	6.98752106284	None	5.52861115234	110	2.16169102564	None	5.58499208364	None	5.14914882012	77	9.76385144889	None	4.6691079106	22	8.60955645976	None	6.29300012479	47	6.23419854402	None	8.02383068218	36	3.92687898595	None	6.66044479928	None	1.01477348243	None	1.7076963537	61	4.20674092941	None	8.94244653527	None	9.51948521267	None	4.54564452897	None	6.41201897417	7	8.07426200679	None	4.17829197805	None	0.887800089236	None	1.32370296824	None	8.16582003584	None	6.30145028585	55	9.92460387114	6	0.464302681065	None	8.95703929219	None	5.13747266206	None	4.92384962706	None	5.31722829537	None	6.67149860685	None	0.758351614396	None	5.15093623686	43	0.725140015555	None	0.0735751805852	37	7.2113956151	None	5.73234646671	19	3.1081172524	None	7.82056980957	105	3.27651379439	None	0.245877260412	None	5.477543418	None	8.00244339433	None	5.11661094646	None	9.78756637348	77	6.47553830075	None	7.55531166125	None	9.37380661607	None	7.84455505975	None	9.0259716849	None	5.48724395399	68	5.48881575998	49	3.08922098092	37	3.96128481468	None	3.26064794152	None	0.422381250827	None	8.56199491226	None	6.37244162533	None	3.20525280905	None	4.03924592696	None	8.72297242177	None	3.66251921937	None	6.28249266598	None	7.70456362412	None	3.74369415485	None	8.27274902119	None	0.247634118905	None	7.05128636522	None	4.90814782154	None	2.30694715921	None	6.92765121237	23	3.64210276183	None	1.79733678525	None	5.91276393374	None	8.02443414933	None	9.83100072609	None	5.60907124771	None	8.98836180451	84	8.27042004735	100	9.53252019275	39	1.70724638437	None	6.04183472699	3	5.07690438944	19	5.19012385118	None	1.54824346916	None	3.4576507864	50	9.42007738597	None	7.0481592142	None	8.61803840089	None	8.74247553346	None	3.02741832567	None	7.26869906487	None	2.3813387526	None	6.50106698929	75	5.96540414392	None	2.6681967239	None	9.43538132638	53	6.27615158896	None	9.12434935741	None	3.5882876251
10_11_1_10_0.3_169	10	11	2	2	30	10	0.3	9	R1	20	G	73	S2	92	S1	78	R2	55	L	101	A1	49	A3	34	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	None	0.919127661295	None	5.55216477697	None	7.27423608129	47	7.39235212755	62	0.839517880146	None	3.91855730006	None	7.74707298495	None	8.89358135157	None	9.41316057813	29	1.55003188084	None	8.08252221613	None	2.98996383206	None	2.03605978384	None	4.64780507401	17	2.07121994019	None	6.77030034896	None	1.55999388728	None	0.0137796993198	100	1.26196527233	None	1.81204524153	12	7.92208091698	None	9.2556065121	96	0.92616989201	None	5.29926842848	None	6.57227536142	102	9.15541791818	None	3.43395349458	3	0.990642775251	None	6.47515749295	None	7.57693840165	None	2.58574874439	None	1.93606976926	None	8.26393639384	None	3.25812713569	None	3.19068600931	None	1.17869293019	65	9.43720402115	None	2.01440718782	None	0.259195524531	89	0.0520733546398	None	9.86285967002	None	9.74827430505	29	6.32616127583	None	3.67992651113	None	8.63358376805	None	2.56652962699	None	4.6196533734	None	3.92845630147	None	0.828929953025	21	0.353595230946	24	6.43337141249	None	6.24913262975	None	6.8332594929	None	8.07042788219	None	3.06720855619	109	8.36896723462	41	9.65552413801	99	2.88348734726	11	5.66604972056	14	6.90322089861	43	2.41454715478	None	3.84915508091	94	7.36920581509	None	3.91481256519	None	1.41510236586	None	4.79064931609	None	5.85884625219	None	7.4688276975	None	1.69635293266	None	2.62292635044	None	6.73910088039	None	9.20088870679	None	5.1380522569	None	9.75287934875	None	8.17664385924	71	3.4352040947	None	2.58088942158	None	8.25003084308	89	4.65478746464	None	8.54351249963	None	3.88406892327	None	6.95375998053	None	5.03766065357	1	0.938288739346	107	2.62275916198	None	9.06288490126	None	9.95258791258	None	6.53296325377	None	5.44716312194	None	3.29983095277	None	1.01770719127	None	6.94366979523	61	4.80480130988	None	6.5639084457	None	4.85662102548	None	1.45489708776	None	6.8477335577	None	4.26015847504	None	5.64290563055	None	4.88393695751	None	5.93482793067	None	3.72763060952	43	9.87878546166	None	7.46149188993	93	3.64651527304	None	6.34478772571	None	7.36285056748	53	7.55099265341	None	8.1529360706	None	3.4891623556
10_11_2_10_0.3_248	10	11	2	2	30	10	0.3	9	R1	33	G	61	S2	83	S1	18	R2	25	L	85	A1	39	A3	24	A2	92	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	None	6.51373698246	None	3.18588148862	59	5.40483791009	None	7.65296044334	None	3.68507385591	27	7.52534759075	54	7.83643085828	None	5.09448911396	None	4.7640392103	None	3.77224371375	None	3.44987631552	None	2.31274910647	None	9.2946626545	None	2.29229966307	None	1.19675145746	None	5.39395198	6	1.68187889936	None	9.90952304891	None	3.69680253535	None	2.18093709263	71	9.43578110203	None	2.43279945066	None	1.53381082927	None	8.94963409922	86	6.76970463794	None	7.49792001382	69	7.21445355979	None	7.82850753415	None	1.46837696387	None	9.22419155665	None	5.57473662692	None	2.16945456968	None	0.342137812959	None	7.12130198868	100	1.23509104508	51	8.99647662384	None	6.15743741666	None	4.50026825125	None	5.28031287788	None	8.70909004154	None	7.92129955161	60	9.37974300987	None	7.99980775476	None	1.02495756275	None	9.20583841524	28	9.84056899371	None	4.04157779231	8	0.990993516673	49	3.48893038531	None	7.5023623148	None	7.89955611078	None	9.71331513699	None	3.57449963591	32	4.9093487394	None	9.90594524671	None	3.2870936607	None	8.34378045101	None	5.81461517171	None	6.51332697879	107	2.14713210894	108	9.79771870399	34	1.49102652921	None	2.91150108991	None	2.08143546331	None	7.13308470769	None	3.70783378669	None	6.6561504377	None	4.28556363716	70	7.98835635305	None	2.07134130374	None	9.97120137903	None	4.61566742302	13	5.19150745186	None	2.47881081076	64	8.57083895396	47	6.73995459907	None	7.99129484534	44	0.866280605004	None	5.82691959413	None	7.98846213739	107	4.77368710463	None	6.62202797842	None	6.02006917353	None	9.82965998073	None	3.86206224203	62	3.2148373261	None	9.91542750542	None	3.56054368188	None	2.31657916123	6	4.76938414144	55	4.73459351512	None	3.12303389891	None	5.64571431289	None	3.12691159474	None	6.2309259358	None	7.24179472181	None	2.43308220642	None	4.69694008325	95	7.28378107147	107	0.484832591589	None	4.15919861112	110	1.49754779053	None	8.46755921589	None	0.753794061901	None	5.27728721656	None	0.200341560414	None	3.89170558059	43	4.48220614667	87	7.69413960209	None	7.70964161253
10_11_3_10_0.3_319	10	11	2	2	30	10	0.3	9	R1	31	G	19	S2	48	S1	80	R2	69	L	40	A1	38	A3	43	A2	33	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	82	4.85424768759	53	6.69882294071	None	0.999296954295	None	8.88934310446	26	2.82403667218	77	6.62379141007	None	2.55293895612	20	1.32028481778	None	0.42004859271	None	3.56283536442	None	4.68747589551	3	6.18986211344	None	7.69141642934	29	2.89009964091	None	8.89280708705	None	5.33962616223	None	5.84687933592	None	7.07981362279	50	9.69919215093	None	0.299223245437	None	0.380458583241	62	1.42130034609	None	1.03205648541	None	2.94270644723	None	1.50246902491	10	0.193636598304	None	7.05859914723	None	2.68345503996	None	4.0656536408	None	3.72324341912	None	2.12661117223	58	7.18405783092	None	4.60109829912	None	0.536745024908	None	8.78540826809	82	2.72578697461	9	2.43887106832	None	4.53026972528	None	6.52689443619	1	1.76439005875	None	8.78936695862	85	1.78107807013	None	8.51535096807	68	5.08015288427	None	9.67205829402	None	0.278632299333	29	8.98328459331	None	4.00892141118	None	5.58127903039	32	9.99826425365	None	1.4867695189	None	1.98784059488	64	3.63700728988	None	4.6330840201	42	1.78029775469	None	5.17148434483	None	5.58544556662	8	0.885300954883	None	9.82699281813	None	9.2641948804	None	0.500108673463	None	5.73382434343	None	9.98001645661	None	0.0484266245325	None	1.3981706696	None	2.55914722069	None	4.53444521542	57	3.92157934462	None	3.46516283763	None	6.66273719379	60	9.65438108595	None	5.40069874005	None	6.63662461183	None	4.61894221401	None	4.46252796142	None	0.999850489632	None	2.3465720988	None	3.2459508792	None	3.72472660262	106	3.39749380873	None	3.04080588948	None	4.81350241085	None	1.63822498036	None	1.04783977478	44	7.71566473406	None	0.327207436194	58	4.53442551149	None	9.42380832065	None	2.34291134012	None	0.429202229671	None	8.14972369594	None	6.78539157886	None	2.85232548647	None	3.39633826702	77	4.79303357724	12	9.38565361909	None	8.17113649907	None	0.600773535598	44	8.91838042408	107	5.27501691406	None	0.904814079127	58	7.05307785401	59	2.07585628156	None	2.33701467032	None	1.43704570299	None	7.87596878363	None	8.64865049661	None	1.76531597253	None	3.85015132186	96	6.80973838909
10_11_4_10_0.3_388	10	11	2	2	30	10	0.3	9	R1	107	G	21	S2	71	S1	106	R2	86	L	22	A1	67	A3	33	A2	23	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	57	6.55915991018	None	8.33699128074	None	0.978480843848	None	3.37683746048	None	9.77894667494	None	6.06388205837	None	0.739732675674	53	7.61322046574	None	8.45752574683	26	1.61763134522	None	5.31439075983	None	1.33873236677	None	0.822366911697	None	6.85519735421	48	5.91992168026	None	8.05746733598	None	9.56515330699	None	6.41520829821	100	0.290663014611	81	0.356704321954	96	8.94385892397	None	9.71869720304	3	1.66724307474	None	8.62445073027	None	8.03018268853	89	2.05876743245	None	8.08945777912	None	2.57748570393	None	0.268759204632	54	8.64245560171	None	6.3578687976	44	6.60855699458	None	2.48769309715	None	7.21197403975	59	0.540273013966	None	5.44816309674	None	7.50960532172	None	1.59446878	81	6.52920260512	78	8.663147839	None	2.59269078129	26	7.33330185782	None	9.50176009456	64	8.3547686543	8	7.01871376665	16	5.83343802674	20	6.76792432131	None	1.39485955839	None	2.2607289558	None	9.79903586599	11	8.02147576333	None	5.07417661912	None	4.87669560875	54	6.23655859095	None	2.6087826413	46	1.25220893681	None	5.54429705778	82	0.913622015082	55	8.0088423246	None	4.6176777761	None	2.25067281415	89	3.68246161441	103	7.56465127909	None	3.53358574105	52	9.0966021517	65	6.98656696448	None	8.47874099079	6	8.31271511138	None	1.16757308124	None	5.64585100728	None	9.1041908613	None	7.77819926894	None	4.84108531714	None	9.60634919603	None	6.17224383528	None	4.79262670209	None	7.11761806734	None	0.275513229404	None	7.07222186339	72	1.53238763245	None	3.22264468037	74	2.26773264436	38	3.10183754703	None	8.31824405243	78	2.9375582385	None	6.25535089199	59	9.81699080769	None	2.90395874315	None	5.72720604408	None	2.07418180965	1	9.28411423763	98	5.21180210119	None	7.5566750056	74	0.943069979382	None	5.65575008177	None	8.8866683269	None	7.76457228763	None	4.02914809747	None	2.17048573789	None	2.77261778206	None	1.48536048909	None	5.83296195822	None	1.98359964424	35	9.36115609892	None	5.2552494847	None	7.60776912085	None	0.609055925579	57	1.04947877574	None	2.88320185869	None	6.82023118354
10_11_5_10_0.3_481	10	11	2	2	30	10	0.3	9	R1	106	G	66	S2	95	S1	10	R2	42	L	33	A1	69	A3	21	A2	79	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	None	4.23403678972	None	2.15680877605	None	5.87121196736	74	1.4217012817	None	8.85494806347	None	5.17812222928	None	2.31420826546	None	6.33072661801	101	0.563069677095	None	3.18059715667	48	0.395204860872	None	2.77291247153	None	2.89363661393	105	7.13757880096	None	2.81525545275	None	4.00391673306	None	1.92800224624	None	7.74497323022	None	6.236656589	None	6.84256593674	None	3.89643559692	None	2.00773522636	97	9.98789697195	None	1.20676940782	None	7.42032519606	None	6.2041540861	62	1.79169059426	24	6.05004112845	None	4.7245457838	91	3.31427692674	None	9.78703188344	36	6.79436706365	None	2.36632508831	23	4.10264584548	None	7.57687036246	12	1.26586842432	8	7.5281371597	None	1.07858558091	11	6.88280680756	4	2.47329437759	None	7.74649071452	None	0.036082883256	None	2.87067989657	None	0.760170200103	40	7.41590326073	None	9.67457523524	None	6.25830810434	49	9.74970114278	30	7.66416850962	None	0.429567175031	None	1.42658676199	86	8.68370090295	8	0.286907896585	26	0.773305256416	103	5.68454023693	None	3.64615359387	None	5.8058368127	None	3.95456508823	None	7.91520526561	None	2.02014837649	82	0.437473703548	71	9.32339830179	47	3.51881646875	None	0.08525763277	None	0.514288049127	None	4.53945385917	None	5.12719301111	87	1.1832152352	None	7.79358146891	None	9.10634383551	None	1.2509894993	None	3.3375034358	None	7.27793810936	None	8.98800444392	15	3.21143402435	7	0.46259668014	None	5.4965955439	55	6.25027205983	None	2.67342789106	None	5.0006188408	None	8.10826327182	None	5.02780033885	18	5.86535443446	75	5.09157905618	None	7.42940134432	None	6.24042627998	102	1.88952389166	None	8.8393982217	68	9.2695209749	None	1.34830530873	None	1.95364382434	38	5.61887796989	None	3.84534906273	None	3.2228047478	91	7.1588505041	None	6.13249616145	None	9.38981586701	None	0.526141722525	None	0.901761433981	61	5.07910376225	None	2.40615787402	None	5.78477114139	None	7.69412045298	None	7.18780719439	None	7.49495244804	None	0.0941871104094	None	4.17566753674	12	0.954662836117	None	0.284387439827	None	2.94088649048
10_11_6_10_0.3_565	10	11	2	2	30	10	0.3	9	R1	9	G	69	S2	43	S1	72	R2	55	L	10	A1	3	A3	101	A2	56	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	None	7.0155110864	None	3.67626598571	35	4.47194172266	None	3.4941426099	30	7.36097028035	7	2.69996575117	None	5.09745515805	None	4.50301835862	92	5.6412233271	None	4.48421388413	None	3.74393714868	None	9.71986020432	None	2.78418925281	None	6.37399528691	None	4.05601695516	None	4.76316594234	None	6.66405643631	None	4.84122252472	None	3.74030507272	None	6.97131588703	None	2.22359956308	None	4.07600211851	None	8.27954221353	100	8.17827155029	62	1.5033396311	53	5.24408540148	None	9.5536668481	65	1.65471294182	27	9.11307244212	97	8.64415224708	105	4.10602305808	None	4.22625522216	52	7.12328510626	110	7.40942221136	109	3.2763410717	None	9.56065310177	None	1.19416835542	None	1.31011186347	None	8.55180685539	None	3.85966196314	None	2.94714610853	None	3.94288344404	104	7.61466202344	None	0.345324675952	None	5.94017423437	None	3.78117576783	84	5.23458412111	None	8.5801793379	None	3.63387708324	None	8.88969567665	61	5.74426760767	97	1.38050254245	None	6.02410965246	28	6.65320524629	None	0.356588630563	None	5.55046175994	None	5.33350798824	None	4.73193795446	105	6.0207200451	None	4.13218784223	None	4.06387650043	None	3.10304071663	None	2.31467594485	None	8.0437835451	None	9.3881924353	None	4.61879885233	None	5.06536567704	None	6.64137724676	None	3.08026981385	None	5.29232341181	None	3.40974483493	19	3.72841463243	None	1.11094351736	11	2.30163456825	104	7.43551583384	None	8.69471645544	None	5.10789913704	None	3.40250321197	93	2.15632492024	None	9.42138106749	None	0.891207269368	48	0.392187155331	None	7.82116836627	None	0.353772333584	None	2.40248994789	1	4.84570448515	None	1.88481581476	None	8.79393283003	None	5.8598677591	63	7.51641716958	None	0.438319820451	None	2.72919994585	17	3.18072470607	106	7.28928925989	39	4.20480278613	None	6.73220964085	None	4.05890391563	None	3.41591733363	None	3.80195195383	None	1.62430903808	None	0.825153600023	103	8.38516179551	85	5.94755581057	34	4.33411869727	None	1.62302625167	41	7.37558194517	None	5.21471366832	None	5.58008386462	None	6.95081338215	102	1.79470404513
10_11_7_10_0.3_640	10	11	2	2	30	10	0.3	9	R1	71	G	44	S2	55	S1	104	R2	36	L	97	A1	69	A3	21	A2	25	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	67	2.01983854111	33	0.869783841457	None	5.43568112804	3	4.67155704902	None	3.58035353469	None	5.11423303701	None	0.341328622373	None	2.73237403668	None	5.89945540833	None	2.07577595219	None	4.74867114284	83	4.25230322535	None	0.960323569321	None	3.32841895418	40	8.21444230719	None	9.18355364008	107	9.5301985172	110	5.59269827243	50	9.52799296913	20	9.30945010373	None	2.90030624783	None	5.66473868723	100	7.8223227726	None	0.522089612877	27	8.96880489636	None	5.59384368124	None	3.33187891603	None	5.71514345504	41	0.00309580940021	43	9.84694244371	10	6.2064165043	None	3.68754120673	None	2.85230755711	58	1.16247687369	81	8.71486871373	None	3.89634641636	32	4.96509011279	105	2.05684609029	None	4.46867811128	None	3.63487298986	41	4.24325598539	57	5.55873252468	None	5.71345930731	2	5.88070479422	3	1.20053496375	None	1.77482465611	46	1.45573016608	None	4.26447140331	None	2.07551038907	None	6.40869046574	None	8.12857128359	102	1.82349521632	None	9.42986602006	None	9.67645033886	None	8.73493460161	None	5.33296407975	75	7.6042069429	None	3.12221066379	None	1.98495623531	None	9.99961557225	None	2.61343029699	74	8.75334673776	43	6.05770116221	None	1.290728122	2	4.08070896683	61	0.710836023	None	7.3310410923	None	0.439256349461	None	6.57046945814	None	9.92685338393	None	1.42742994152	None	2.11686369885	None	6.83259537781	None	8.83659246805	94	4.33189542827	17	3.06458998301	None	6.13660891681	26	4.9967782838	92	2.78801136815	None	2.13579028599	None	2.52964158288	None	0.880641861285	None	1.18999950365	None	1.56868199855	None	5.14259057131	None	1.98613758112	None	0.991653388494	None	6.09935880253	None	3.21706730977	14	2.72834710322	None	6.40327250875	63	6.39721086266	None	8.59321048934	None	8.49982861123	68	5.02431040737	None	2.1085063612	None	1.18870317684	None	8.53693512833	None	8.12956909083	None	6.91269622635	None	6.45734284875	61	7.83458622022	None	2.49498147556	66	8.4720696031	None	7.14469719249	17	6.91726710341	None	3.95210792639	None	9.54203639394	None	9.6630916076	None	2.45548152466
10_11_8_10_0.3_731	10	11	2	2	30	10	0.3	9	R1	70	G	71	S2	93	S1	98	R2	105	L	109	A1	1	A3	10	A2	74	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	None	1.73883011041	None	1.91631994658	None	3.70724217557	37	1.18303806547	None	4.40344577543	None	1.26568640056	64	6.4972968649	90	8.55275565545	None	0.600560076048	30	2.48939307786	None	5.46182292654	None	1.66724672168	None	9.20280652655	95	6.36984726389	65	9.90112924286	None	2.62191373743	None	7.75451769077	None	1.29114446348	None	4.84997566183	None	6.99512076565	89	2.80819912065	11	2.83806626329	24	5.69111900465	None	7.99579490221	None	0.26901844192	None	6.69377389106	96	1.38151987629	None	9.44570829545	55	1.12001417976	None	9.26455178041	None	1.09211086165	None	6.73273457116	None	9.67692061666	None	7.83815018111	None	0.925906001762	None	5.82463066044	None	1.71151560948	102	0.7465844053	None	2.5153189564	None	1.99393302331	27	5.68298735936	23	6.58200402468	None	1.11037490016	None	2.53634399664	None	1.93162749359	18	7.05160222411	None	5.76677660684	None	4.8514027289	102	5.5238115527	62	4.02329205324	None	2.51119343657	103	3.69520289088	94	2.61130098194	55	4.8379128817	None	1.56494752516	47	4.03274785665	None	5.44534953434	None	7.16430670647	29	9.51021667576	64	8.2896868786	64	3.18944322555	None	8.17196096642	90	2.80442139414	None	4.7520461357	None	5.4651699112	None	7.9756790454	None	0.366065368807	None	9.09333634579	None	0.441430524727	None	7.47822941948	65	4.55691990209	None	7.0211585938	None	5.50271929644	92	1.77028637643	None	2.05295525526	None	8.02791266391	None	5.77603335463	None	1.59202055799	None	0.0389152499819	None	8.76007755283	27	1.88849617847	None	2.55435457732	None	2.97152641967	51	3.207915416	52	4.81435443563	None	9.50200409257	None	7.90443059975	None	0.767266515491	None	1.84712562714	61	3.45162796468	None	7.74239173263	39	2.94541170241	89	4.19957794488	None	4.33799803289	None	1.00664392474	None	9.72504460861	None	5.60419442865	73	5.85782500479	None	3.08405526632	None	9.99375018871	None	3.32941727421	None	2.18093914005	None	4.26225575122	None	3.70878697508	None	3.22074841654	None	0.0883702305054	None	8.19427029083	None	6.93348328426	None	3.23604242926	88	3.58163437883
10_11_9_10_0.3_830	10	11	2	2	30	10	0.3	9	R1	61	G	71	S2	69	S1	86	R2	3	L	84	A1	16	A3	99	A2	13	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	110	32	7.14935350786	None	3.42752724008	None	7.4914151182	None	2.49066789063	None	1.22384123787	None	6.2060172846	None	0.865059425476	None	6.79045131347	12	4.56003987631	None	5.19508144085	62	8.54065060537	98	8.39872011679	40	3.43259228833	None	2.02112173134	None	2.49141808608	54	5.95978019449	None	3.90106579036	None	0.768478762858	None	7.83356566883	70	2.67905268413	42	8.77567820134	98	5.261101811	None	8.9477702821	None	3.1502529315	None	7.07037111644	43	7.98124455027	None	3.98154916558	None	1.21086070137	None	1.51032993817	41	8.65336549527	None	4.51532694042	110	3.68228931277	None	9.44469066612	35	2.3916646692	66	4.22130966222	None	8.54812435125	None	5.54319593055	None	7.48117385188	None	9.12119211847	None	7.97118485599	None	7.67617906659	41	2.3123807345	None	4.17200785384	None	4.80885191152	None	0.392454628419	35	7.33043523822	42	1.92241144176	None	9.55244044384	None	2.7650916361	91	7.07438109833	None	6.32437650311	None	0.900312850676	None	6.09749851194	None	2.37945142502	None	5.44474150178	64	8.83203960688	None	9.63487380742	None	0.671213970924	51	4.3273312899	None	7.38497901038	47	5.62023477594	None	4.60642969021	None	2.37658164766	None	1.05646293342	73	9.24657247688	None	2.64581198571	73	3.71593441558	None	4.38846480626	None	3.9700864084	None	1.29819365204	91	7.01327770514	73	9.24544413675	83	2.6427869711	31	3.0761280322	None	8.45176061526	104	6.89353051294	None	8.67272803386	None	4.67527633407	74	2.08713742666	None	0.343430058724	None	0.765251052433	56	9.50792588193	None	8.62873531582	None	1.31141237084	None	2.20116782602	None	1.63888450789	None	2.91553136167	None	4.59600871292	103	6.74577923174	19	7.58777600757	None	6.11159853398	None	4.93476853365	None	8.39066598298	None	1.57057737855	19	8.25179977901	None	4.03921431285	None	6.31233037769	44	2.58720553814	None	3.59568857731	56	9.46463525477	None	9.79762308501	None	9.81337886859	None	7.21055639923	98	8.24893025267	None	3.28796268351	None	5.07610405473	109	9.94047344494	None	8.41170620857	None	8.33315751256	None	8.58892940101
