9_9_0_10_0.3_907	9	9	2	2	30	10	0.3	9	R1	81	G	71	S2	47	S1	23	R2	8	L	43	A1	31	A3	50	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	8.09396150671	None	0.374212196587	None	9.81332495439	None	4.12597710043	None	1.64141619236	None	5.60532425171	None	7.57511778219	None	2.1171254019	None	8.86189082148	None	2.98908576253	14	9.56746808195	16	7.82977434677	None	2.75337629981	None	9.71322884608	2	1.47121681304	None	4.65750095484	5	0.276278989265	None	0.825891542784	None	0.470698402353	None	1.81298829003	32	1.89178801905	21	0.524330979382	None	2.17679159042	None	2.81600060107	None	3.20026371902	None	6.89513289491	34	2.98305414023	None	6.51544492911	None	1.91109306226	None	5.45350297249	62	1.02925984729	None	0.343592323252	26	9.68382050356	None	2.14738903031	77	1.01390087628	None	0.0480826412188	None	0.333966454726	37	3.14325936287	None	6.79454348863	None	2.96647187631	None	6.55821626487	38	7.38875628395	None	7.6389832261	None	3.92511253276	None	1.8530579906	59	9.63149936402	16	6.86597586856	None	4.06503995511	None	2.37011375659	None	7.83098052721	None	6.00274148992	None	8.71565873398	None	4.93413027044	None	2.8787063932	None	1.14294668837	None	6.13616469116	None	7.38190943737	None	6.83559303509	None	6.8018949393	None	8.31701322825	54	2.06304574584	None	4.23814130054	None	2.51873051453	40	9.66967082868	66	7.1428977045	None	7.38700264624	None	5.66570590258	None	3.94967153228	None	9.16490507002	None	8.95384915656	None	9.73165842514	None	9.27482885917	None	3.86377182638	25	1.23243884237	51	3.78357087831	None	4.70088130238	None	0.629626571398	None	6.57698101793	None	4.05091070474	None	9.26218581989	None	4.98852260524
9_9_1_10_0.3_970	9	9	2	2	30	10	0.3	9	R1	9	G	19	S2	58	S1	62	R2	33	L	67	A1	30	A3	61	A2	68	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	0.260967330461	81	4.21964359847	None	1.26555434677	None	9.18695700421	52	3.75611071094	None	0.899602463636	None	1.40767835036	None	2.18667360203	None	8.69405296017	57	2.79089815032	65	0.0149333114368	11	4.95484774369	None	6.11059127555	None	9.57771066886	None	5.94100207693	35	1.76718184146	None	0.407421490198	None	8.37095190031	None	1.90562646963	37	8.96208227604	None	5.89411781769	None	4.63945836616	None	3.47697210642	None	4.6088349758	None	3.14680397058	None	6.11931398579	None	2.15633609506	None	5.12758612831	11	8.69412721419	69	6.89360841707	26	1.19542996419	25	4.81490890836	43	4.43403597887	2	2.0836339444	59	0.270016285339	None	3.62829987275	27	4.6719870983	None	3.10850162289	31	1.2775375423	None	9.32373809343	74	3.37590852771	None	4.43581516045	None	4.79910468618	None	2.66991602299	None	6.40025001643	None	9.64810664615	None	9.29716556347	54	3.48181422425	None	3.73178432026	56	9.08084497513	None	6.26621413496	None	9.46705175767	None	0.480709029023	1	0.138423448667	27	9.11030036989	5	6.95044897539	None	5.97656440505	27	1.31521071843	None	5.20986543013	12	1.1269376612	None	6.55844431551	None	2.74151523109	None	9.68690403715	None	7.92607084003	None	6.82455763831	77	5.35092420733	None	5.76857374709	None	7.48492966045	None	4.9506146076	None	7.11341722238	None	3.23348709632	None	7.21527271811	None	9.44442628701	None	0.567542573362	None	6.40280736252	None	4.22122865349	49	1.92971154371	None	5.42300950658	None	0.7589760099	None	1.91982136192	None	9.67193181535
9_9_2_10_0.3_26	9	9	2	2	30	10	0.3	9	R1	71	G	75	S2	21	S1	19	R2	14	L	29	A1	56	A3	15	A2	39	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	4	8.81621008576	11	4.97377741687	None	6.58299247074	78	6.99297958514	None	8.65017722616	None	7.61286951902	None	0.277397509464	None	5.52457784693	57	8.81841171015	None	1.04284385252	None	8.63281394662	62	0.0640419131907	None	8.56404893931	None	4.47138292846	None	0.365169309474	None	1.75792372805	47	2.58698191884	None	2.10116469057	62	6.63354909183	None	0.646870351324	None	7.35504540192	10	8.56736687895	5	0.622045857096	None	1.72598687729	38	0.0283369141004	None	1.05936748436	None	2.68078604942	None	1.18301705253	45	8.34324097607	None	3.96939878886	27	5.26961582866	None	2.13267072744	None	9.88618073482	64	8.52808562939	None	3.28279827049	None	3.444047301	None	2.22393301714	45	1.3402427957	None	9.47835821159	None	6.91604531609	26	4.98890401874	None	6.68707043124	None	6.33856621606	None	1.61062924313	None	1.50607874317	None	7.87483084747	None	3.00916235959	None	8.17644847958	18	0.577929812213	None	4.65075705677	None	5.90577466294	None	7.15935454263	None	7.12609698487	53	5.43123253539	70	2.03888295631	None	1.29102420606	None	9.28550803792	72	3.10836865436	8	0.234894786258	18	1.64535505376	None	1.31239022003	None	8.78951088795	None	6.26467431146	None	5.06464113391	None	7.1868119586	None	8.96361213279	None	2.15956545685	None	4.93338764645	32	0.811607089504	38	7.85258239017	13	0.618259244244	None	4.40380283539	78	6.85076779531	67	8.25611930004	31	2.53391776285	None	0.323333174163	None	1.98844582592	65	2.21208091342	None	6.28860426983	None	2.3209986104	None	2.50181598153
9_9_3_10_0.3_78	9	9	2	2	30	10	0.3	9	R1	26	G	2	S2	45	S1	43	R2	47	L	59	A1	79	A3	80	A2	10	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	5.73217312771	None	3.81581719606	None	8.13116047561	39	8.72067491981	77	9.41851952195	None	8.9916172819	17	7.56804925991	37	4.87508627042	None	3.78896571223	39	7.56377614766	None	7.8491441327	52	9.46328857243	None	3.97101652286	None	3.62563821014	None	3.64116990845	24	1.56025092054	None	2.58360145517	71	2.44119126255	12	4.4753839779	72	0.783322125969	None	3.48656423405	None	0.305500322602	None	2.47152503802	None	2.30724406237	None	5.26449928064	9	0.228692335061	50	5.19451684654	None	1.90579775661	None	9.94785460262	None	4.66450398899	None	9.55923371771	None	5.58545424472	None	3.8203226633	58	9.37411873398	None	5.93218129888	None	6.52368513545	None	0.777754359977	None	3.88291315316	None	8.30564051622	None	8.14886725461	None	5.266704215	44	6.4464198823	None	6.4262517328	37	5.36755388153	None	6.87440264506	None	8.44287885319	41	2.77081907067	None	9.89001170202	None	4.90264183571	None	6.25696321214	76	2.84584105363	None	5.69056134149	None	0.196036387327	58	4.77307844343	None	8.73985453879	None	7.10836378091	58	4.88567507514	63	4.74911126495	None	3.02709049825	None	0.196996561435	None	0.517438774366	None	1.92410880704	73	9.26874601677	None	8.91581463383	76	1.7962575473	None	7.19241687923	18	0.477672775983	67	1.04913085218	39	5.398380532	11	9.59229751752	None	6.04547949273	49	1.69900111277	None	4.32516346396	None	0.942370930038	None	6.10485850421	81	2.46546091265	None	3.0193870478	None	1.1916880754	75	0.12799263806	None	7.53062827345	None	0.028091418099
9_9_4_10_0.3_136	9	9	2	2	30	10	0.3	9	R1	19	G	64	S2	45	S1	41	R2	33	L	2	A1	35	A3	68	A2	37	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	1.81725847273	67	2.24090129771	None	0.665311206923	None	2.47842706906	None	8.51553712991	30	1.97063224867	None	9.46923993815	None	3.78087525561	None	3.51775290328	23	4.54848439441	None	6.57389459484	None	2.97529462543	None	8.31373401173	None	5.44942880061	None	2.75418824101	None	3.80218810678	None	6.00518783304	None	8.44126190333	36	1.33551408125	None	1.3395959874	None	7.47377762241	None	1.7112812072	None	7.00513860863	None	7.72220675058	None	3.185090245	52	1.55663605107	4	8.11904447643	None	0.377920216377	None	4.58392417863	78	2.19381120879	None	8.89464716499	None	4.67865247348	7	8.33553722117	None	9.73067642284	13	6.23464319106	None	3.61905314522	14	7.62213837899	None	0.52096982204	None	9.80621525707	50	4.50831714888	34	0.475640674805	32	5.56889744244	None	9.34363454128	4	6.12164138111	34	1.3869399923	None	2.6859753403	70	8.11256424985	18	4.81089979518	44	3.88373140623	None	1.76331043723	None	1.67557359684	None	0.2265545664	None	6.12462743952	None	0.229925205933	None	1.87406479839	76	1.5227598208	None	2.75684251311	None	5.460415973	None	7.03063341995	None	4.97202951944	None	3.93826218257	None	3.60098330654	None	4.10990743207	76	9.8748396307	9	6.66917335605	39	9.31626072392	27	4.50227493414	None	3.35391335798	None	2.04048348656	None	0.644172189256	65	0.790939533871	None	7.25641840754	None	1.31882686285	11	2.3013601736	None	0.972232431042	None	7.76294350451	None	1.60730074407	None	1.26844016114	None	5.19464849126	61	3.50455335475	None	7.58001634615
9_9_5_10_0.3_186	9	9	2	2	30	10	0.3	9	R1	10	G	53	S2	31	S1	16	R2	15	L	36	A1	69	A3	50	A2	44	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	1.82639267002	29	0.956096789391	None	5.43814654494	4	7.91133373212	51	1.58111798576	41	2.19119929908	None	7.81785674869	None	1.3400898034	58	8.81271043908	None	5.06312521723	78	7.96460097814	55	3.01800637754	None	4.08490709326	None	6.81152504023	None	2.72669313309	None	8.25926422366	None	1.02410396976	None	7.98505561248	14	0.716147029702	None	4.39628383864	79	2.2674426006	41	4.84289157497	None	5.0204122019	None	5.44711572264	None	8.45870981473	None	2.59363243055	None	5.72614558345	25	1.78771261858	None	1.80799926424	9	7.42263340226	None	8.8283491646	39	5.43402019803	None	5.12386310805	52	9.67378590404	None	3.08841058172	None	2.91945975346	None	1.77066618683	None	7.63887664356	54	9.64125944693	None	0.632620679892	None	4.83160794181	13	8.73212586381	55	2.15514571177	None	8.69384603069	None	6.77900390891	None	5.51164419629	None	1.96501322642	None	6.3466177302	None	7.17675803955	63	2.13605306473	None	3.35789090062	75	6.53759929791	None	3.38847182626	None	7.18620102154	76	2.12632655476	None	8.41155934101	79	3.67284798068	None	7.65025468085	None	8.56273025374	6	1.39660157557	None	1.79412168179	None	4.54799901282	None	6.07222258946	None	1.31217852231	None	0.765605565797	None	6.35454292526	None	2.11791634061	24	8.6334236096	None	5.37982955298	None	0.576892567225	None	6.71334716937	66	9.90247210825	None	6.57527734386	None	8.45069734858	75	6.14582199025	None	6.13655885707	None	5.49130350032	None	4.85068936675	None	1.59286680013	None	4.29179025157	78	2.43274818417
9_9_6_10_0.3_235	9	9	2	2	30	10	0.3	9	R1	4	G	6	S2	7	S1	61	R2	73	L	62	A1	74	A3	2	A2	67	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	8.0556244355	None	3.53664236768	None	6.4916963062	None	2.93135814028	None	7.74678314141	81	7.78222882841	None	0.504972490078	None	3.83082579724	44	5.22937266108	None	2.99218530911	None	0.919216829852	None	6.13956744984	None	8.23661338061	None	4.44371159209	None	5.78427587411	None	7.97833607382	None	0.352732727216	52	0.922995021657	None	3.22726332867	None	8.78344662576	63	0.0122574015993	17	2.42509930215	None	0.856974381107	None	9.87974020152	None	4.64295330173	None	4.22943056293	None	1.20748093209	None	8.62796421355	None	8.09587571158	3	0.968792631611	26	5.55145793916	None	4.32944430016	None	3.52537357032	None	7.81710900738	None	6.28699307461	28	0.899905981237	39	0.104557396126	None	5.24250369891	28	6.10532243557	None	3.78682017315	None	3.52855715264	30	6.7121863259	None	1.50957465957	50	7.08910267588	12	1.555666565	49	5.14829207003	None	7.62063613468	None	2.71092798196	None	0.765983116941	48	8.68639572576	54	0.0828125193927	None	7.00507712637	None	8.73713882454	None	7.91853743106	11	0.101587972943	None	9.61977028056	None	6.58060705126	None	6.78975834602	None	2.12149506483	None	7.14538299252	54	2.58845769859	None	5.2622686747	None	9.2052069362	None	2.59521425446	68	1.45836635393	None	7.93888564326	None	3.70169862718	None	3.77081764488	45	0.291029050891	None	2.99970047943	59	4.93761933379	None	1.01374447647	68	6.14139442886	None	7.10548240143	None	8.57650315855	None	1.34385326955	None	8.85025865333	None	0.380168841498	None	0.635150631761	None	6.31967124301	None	4.68173601724
9_9_7_10_0.3_280	9	9	2	2	30	10	0.3	9	R1	50	G	43	S2	77	S1	35	R2	39	L	15	A1	63	A3	65	A2	7	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	18	8.32241782432	None	9.36828758881	None	6.8914359869	None	4.24775977299	None	8.05803759684	78	7.68358181627	None	8.28189077861	None	0.108714653462	None	3.27269933369	22	6.0639402462	None	2.32167425318	None	7.07732245608	None	2.78599562032	None	2.16289653799	None	2.61199763067	None	5.8207079261	None	5.39225976837	None	8.94013124503	12	3.41746259836	None	8.29842290477	None	5.93716901462	None	0.816050353125	None	9.52141540728	71	7.0917777807	25	3.54964964696	74	3.0198900724	None	2.62982051619	None	2.74854451672	78	4.0913828342	None	6.14711732955	None	1.77156900299	None	6.7227709302	None	8.42208969535	52	8.36012265418	None	5.96389570012	47	9.36467232014	None	7.83288767862	None	5.74939339657	None	1.66648395954	25	2.38148360352	None	6.60707453049	49	4.73096540123	28	3.42414768728	None	8.2169621916	None	3.61290219512	None	1.14220660446	None	6.78974406068	76	6.36265272724	None	0.837796442752	None	9.64028671013	74	8.32457391898	49	4.59265673521	None	4.03237401636	2	4.56503552266	None	9.57599540546	None	1.33150936642	80	8.21417067644	None	0.89557537102	None	1.78026781796	None	9.37763900155	33	7.74251538218	None	1.29027191289	6	0.581204253694	11	4.49619044614	None	2.29188979235	None	7.57771455584	None	9.15671383499	6	7.91660182067	None	2.08277782385	46	5.01253011913	None	5.73446024712	None	8.63349654885	None	6.21765705691	None	2.7439144821	None	8.62475842847	34	9.09771914689	None	7.63214159008	None	3.77377376494	None	9.51279866438	None	1.92600331046	None	3.46037761653
9_9_8_10_0.3_331	9	9	2	2	30	10	0.3	9	R1	24	G	26	S2	74	S1	14	R2	45	L	60	A1	19	A3	38	A2	1	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	4.97202174606	25	9.52814641889	None	5.63474413751	None	4.22898513312	None	5.88741142723	79	9.49032290845	None	3.60297076072	None	2.06666947102	80	2.15183824277	None	4.81651869694	None	9.17834277305	None	4.44967211065	None	9.2859378909	77	9.72583124426	None	7.84925104174	None	1.62978749559	None	2.77098222531	None	3.48451564147	44	7.15662221223	None	9.61571424795	None	5.36545184078	None	6.31607390556	None	9.65101445989	None	3.36879757382	None	9.99642090294	61	8.69499218098	None	7.0122005135	None	8.72746258475	70	9.32269266988	None	8.39161002589	58	4.31272159883	None	1.61318552621	77	8.58626289322	None	7.96115881329	63	4.39880235126	32	9.44259746894	None	8.78810764513	44	3.79510365343	76	1.2124677044	40	8.91661908038	None	5.29309343431	47	0.45763697974	None	1.35850200739	None	4.69265789479	None	4.83499349743	None	0.29805563489	None	0.782242520219	22	5.16744729644	None	1.97581504521	42	4.80004882661	22	7.35212985123	57	2.62918816598	None	8.90052784787	None	3.36622415045	None	9.82119302194	68	4.33974944589	None	5.49686569158	None	6.05385165492	65	6.02535946289	None	0.880828400742	None	9.44924210782	None	2.5452881733	None	2.94710770436	None	6.5335297535	None	0.140766490797	64	3.56677491224	None	0.275531713845	None	5.86848690368	53	1.15640835291	None	9.43942876449	None	8.12181804955	None	6.7969799639	None	7.92489679864	None	9.26145419136	18	5.67143222464	None	9.83152599994	35	1.11040626348	76	1.30492612294	None	1.11545076175	None	6.77638946108	None	1.14210774588
9_9_9_10_0.3_379	9	9	2	2	30	10	0.3	9	R1	45	G	65	S2	61	S1	20	R2	50	L	78	A1	56	A3	52	A2	2	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	81	None	6.64338106858	None	8.96056589562	None	5.35082593227	None	5.51841018625	None	4.2313470252	None	1.19733008961	40	7.6663787431	None	7.55550232082	None	3.79724831076	None	8.96786779828	None	2.96105861838	None	1.26995332156	None	3.92527244537	None	6.84779013942	None	4.5645762529	17	3.00662669114	70	8.33545668446	None	4.34642515394	32	0.427499858426	None	9.30095698376	None	8.45480091573	None	1.86154978395	None	6.43231536619	None	8.08327076188	None	4.18908015202	None	2.61383560906	None	6.87135656605	None	1.07356207156	None	0.695294261837	None	8.11486077561	10	2.9445897999	None	9.31483018976	None	9.6278912527	22	3.52560047397	None	7.67035774539	22	2.23352213422	None	6.81606112954	None	5.82290203088	None	6.68143132683	None	4.4477802008	None	0.0660974788647	None	3.02988325562	None	3.70481935688	None	2.16414699036	None	5.73785227947	None	9.8058689938	None	8.8396899381	38	3.95701076759	None	6.5220571414	None	6.57635102436	None	6.8544413149	None	9.26067538238	None	8.63355139351	None	5.7894940053	None	2.40792371528	None	6.69707884803	None	1.6243401714	None	9.01959886083	None	9.65189880356	None	6.59436932472	None	0.178304993371	9	7.00293541771	None	0.555350260531	None	2.85408215651	None	6.20652377549	57	0.337058253464	None	6.26277732035	57	0.172823054854	None	8.33006406892	None	0.0876622791096	41	9.76897302	None	2.16490076799	30	7.07849789528	None	9.23363976452	None	3.46433042897	None	2.28848783105	76	0.654899263387	None	3.95433103395	None	2.71477952974	None	5.8403162464	None	0.272294197389
