7_8_0_10_0.3_836	7	8	2	2	30	10	0.3	9	R1	27	G	31	S2	3	S1	4	R2	37	L	38	A1	33	A3	50	A2	39	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	40	1.00396748862	2	7.41612283257	None	7.32317827056	None	9.35229752333	None	0.0457387657598	15	1.23834431749	6	3.95550832281	42	3.73015071663	None	8.75687076877	42	2.50337007822	None	5.31595795064	52	0.106172803151	None	5.81458026807	None	3.06595353259	None	3.32789570166	None	0.638170676597	51	7.6874474642	None	8.95431235414	41	1.22209352881	None	0.356667647057	None	5.63099722369	6	3.03360553904	None	7.80763848061	None	9.07300236264	None	1.31903339824	None	6.15619233731	None	0.318009383363	None	9.22575718886	None	9.01272377359	None	2.44772839813	None	7.83455670208	52	0.815120583773	None	3.38099045144	None	5.71858284627	None	0.988504764792	29	8.02515869077	None	9.41515470971	None	0.538108162831	None	8.10198625506	48	7.68723513046	None	5.68148217179	None	2.33942517431	None	7.53127150897	55	0.475328195465	1	7.15257433722	None	2.45432338133	53	4.4238947479	None	8.46842487703	None	1.55652059799	None	1.34086315662	None	6.70733179651	None	8.66133865958	11	7.2350196495	None	2.54837543463	55	7.60764498744	None	9.40311212574
7_8_1_10_0.3_873	7	8	2	2	30	10	0.3	9	R1	56	G	23	S2	10	S1	21	R2	40	L	20	A1	11	A3	35	A2	44	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	37	6.64571084138	None	9.84394405673	None	6.74146830438	34	9.59292709676	6	6.63279591436	None	0.250534426698	None	8.5754621427	8	4.12401887097	None	0.964352545774	None	7.20783470504	None	0.90288111979	None	8.22675730997	None	6.16850290222	None	0.306031070043	None	4.33223315767	None	6.81557071126	None	2.01226976287	25	1.74218098632	None	3.29857554033	None	9.25992141496	27	3.78761191475	43	1.66142510771	None	1.12920758008	None	6.26970898387	None	6.07147937021	None	4.30965536228	13	0.267963030675	None	2.39905333336	34	4.8056105627	None	0.0645955391654	55	6.29485799362	6	0.657708325867	43	8.97643301723	None	1.77959261762	13	0.992921690905	None	1.79323629068	None	7.27489365884	None	1.17482416081	None	1.79712482973	27	1.54290819046	None	1.45265416261	38	3.7965577368	None	7.99051034565	None	7.9103709581	None	8.28946153321	None	5.36805589552	None	5.36821857913	None	5.23261733568	None	8.4291165936	None	0.0775324381095	16	1.8414603588	None	0.879176776739	42	5.43452616212	1	9.69870873448	None	1.42875730798	53	8.50837239143
7_8_2_10_0.3_911	7	8	2	2	30	10	0.3	9	R1	53	G	17	S2	9	S1	19	R2	47	L	36	A1	37	A3	33	A2	50	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	None	5.03824343655	None	1.81659052122	None	3.02169765402	31	9.90767096066	None	3.38294212937	8	0.3001361565	None	7.83443303183	None	4.47303130087	None	0.593810329729	None	9.02285048585	None	6.1650034893	None	2.60801075815	None	4.77394386232	None	0.0556380830482	None	5.6559136689	None	2.15695404796	None	3.55159750755	45	8.47986718205	None	8.51967798331	None	7.71347865826	18	2.71417443327	None	0.253670464263	None	9.20012032132	None	9.46169005364	35	8.9505620903	None	5.92999226945	26	0.209182713614	23	5.96738322045	None	9.67056328516	None	6.61621584859	None	5.73655616161	32	3.58632134655	None	5.58864895078	None	5.65046503427	None	9.43893158637	20	6.77671413016	None	8.41805697416	None	1.35961013735	None	4.59837918757	None	7.24897793015	18	9.90822201601	None	2.29484042181	24	6.4784812147	None	0.485980055758	None	5.55331476893	None	9.23871688792	None	6.08072306102	None	5.80052519386	None	8.45591692595	None	0.645447568743	32	4.33838277566	21	6.29319121011	None	1.47943771762	38	1.37859812116	15	6.01368978098	32	6.96900029004
7_8_3_10_0.3_945	7	8	2	2	30	10	0.3	9	R1	20	G	17	S2	12	S1	29	R2	2	L	50	A1	51	A3	8	A2	41	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	None	6.04176242717	None	8.72986568134	None	2.31989435355	47	2.53884644228	None	0.833398543278	None	0.908277505981	23	6.19993506806	None	2.04044425727	None	5.67676307782	None	7.02417213686	None	1.10953384799	11	7.55651714504	None	6.81360254059	None	5.41986354104	None	2.46639713982	None	6.81985455066	None	4.04107455952	None	8.94729047556	None	9.76464202339	None	3.57110592226	22	6.98224108706	None	4.87318572645	None	5.70583545515	None	9.69344658746	None	4.81296299936	48	0.630111901647	None	0.563780115676	24	8.63185395288	None	9.39183041843	None	7.08120742101	24	7.37651992662	30	3.67960383477	None	3.71517764894	56	7.45360186258	None	9.29158013388	28	3.09591585603	None	6.7512965261	None	4.28179319098	None	1.52961257888	None	7.39060885902	None	5.6338877569	None	9.23113594114	None	3.22031989863	46	9.86031864881	None	7.89041174597	5	2.94075429226	None	1.91747169746	30	8.75765585051	None	5.85988388218	36	3.24926118467	None	2.37230285138	None	0.850391098178	None	7.87366744997	16	4.87013924333	None	4.10345596232	None	2.871675914
7_8_4_10_0.3_975	7	8	2	2	30	10	0.3	9	R1	25	G	8	S2	47	S1	42	R2	1	L	10	A1	56	A3	45	A2	23	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	None	3.8632185781	52	5.42005536585	None	4.4552355221	None	5.00102338405	None	2.49824582545	49	7.70922302588	18	0.946511297267	None	5.32359689508	None	0.205752283015	None	8.04893532636	30	3.52781841485	None	8.17313256239	None	5.59322530524	27	5.11356162887	None	7.92558636207	39	2.23444601205	None	8.541785915	None	0.475939932233	None	8.79390340298	None	3.72175157768	None	0.896688387265	36	3.33408063113	None	1.09192933374	None	8.11419737287	None	5.25305536943	None	2.76087930132	None	3.98574861049	None	1.13334529168	None	4.90396311735	None	6.78381998214	None	0.123916804877	None	7.81655684926	None	0.918321402456	44	7.12791322872	None	2.52212850205	None	0.361030592506	28	5.1420835046	38	0.589045068744	None	0.844195595727	39	2.75566488909	None	8.84913110962	19	0.913283942267	None	7.40817358396	4	1.91817946873	19	2.68446646708	None	0.575313563468	None	2.80772343848	51	2.55423466815	None	2.27905432545	None	2.04915565328	None	3.39093324738	None	6.3998140652	15	6.21733110847	None	8.91735284119	None	1.42020903808	None	1.78162593817
7_8_5_10_0.3_29	7	8	2	2	30	10	0.3	9	R1	49	G	42	S2	55	S1	31	R2	53	L	34	A1	27	A3	14	A2	13	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	None	8.17720624871	None	6.29052793645	None	4.20115674508	44	7.60411419758	None	1.95158924775	None	8.99712158912	15	4.24542569089	None	1.33657998392	None	7.91489855495	None	4.29075404062	None	0.81223782214	None	3.5046535319	None	7.78323827183	None	2.3480155566	None	1.939112132	None	7.97279999598	None	8.60250334342	None	7.21076820383	None	8.56245290929	None	8.71333006122	None	8.00520979391	None	9.48349118692	None	8.64632718411	None	0.697967402254	43	7.37102870574	None	5.1503102095	None	2.48389886156	None	2.4215792254	None	1.40390172407	None	8.93058260487	None	3.63234210865	None	2.25894764918	None	3.63524449907	None	4.13755480338	25	4.89948551218	None	9.98258478374	None	0.647258651953	35	1.85990850535	None	6.80079836912	None	4.63311123307	44	2.13621200691	None	1.212500331	None	6.51962734701	45	8.12197070531	None	1.13044895629	None	6.05421517225	None	4.34396908174	None	2.21483690058	10	6.7324227985	22	9.32248193459	54	8.33539670291	None	8.68921983631	None	8.97634685135	None	1.37235112625	45	3.38112175133	None	7.84265747204
7_8_6_10_0.3_56	7	8	2	2	30	10	0.3	9	R1	32	G	20	S2	19	S1	56	R2	8	L	48	A1	29	A3	53	A2	28	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	55	0.293048106967	None	7.15705313289	39	8.27069793989	None	5.55087802905	None	5.75707843328	None	9.88799307252	43	1.88206906882	None	9.36506091721	None	6.19234598168	47	4.19018304022	None	7.02945783034	None	3.63431674571	None	4.48164116837	None	8.68757691576	None	4.85482460727	12	3.50377786944	37	1.30344984798	25	3.33034340889	50	3.4652115379	2	1.60206734106	None	6.57416743534	None	5.81977453546	None	9.01296612764	None	7.35885789037	None	2.49421983859	None	4.40869037595	39	0.623748179418	41	9.42776580844	None	8.74244637445	41	8.64055153206	None	8.42728289735	None	1.30012570445	13	5.83454059176	None	2.67780327908	2	0.546404634416	None	3.3912489938	None	8.17436596041	None	9.10071812507	None	0.465056010388	None	7.34036011648	None	3.5577278771	52	3.59560114787	None	1.02153623791	6	6.16316900839	None	9.52704538046	None	5.37214978684	None	5.49139187188	None	1.78333688618	None	5.05883782776	None	3.90878988474	None	9.07446618058	None	4.37007014658	37	7.53407234691	38	8.41300570379	9	1.42156438658	None	0.847851617634
7_8_7_10_0.3_94	7	8	2	2	30	10	0.3	9	R1	46	G	48	S2	17	S1	38	R2	5	L	43	A1	4	A3	33	A2	24	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	None	8.15610280083	20	6.65860939317	None	9.38958386821	9	0.16850010069	1	2.28019249712	None	8.39655500117	None	9.92068510024	None	3.1155600869	None	2.26510273212	None	1.85877236847	None	0.662042961232	None	5.40301541521	50	6.28336871364	None	0.00590870946393	None	7.66864435282	None	0.644984531657	None	9.21383072149	None	0.144749189804	52	9.05834185513	None	4.38560884969	None	7.79354820833	None	3.15130031963	39	0.96837806382	None	0.883079241304	None	8.97590757167	None	7.61648666816	None	7.98818108017	None	1.56929856807	None	7.11925053	None	1.37008463437	None	5.10195056619	None	3.69544349985	56	9.52528485798	3	6.65169727446	8	9.04598112946	None	2.94249082902	None	4.17508076271	None	3.35025841392	None	4.60825600205	None	4.76940742098	None	0.273328857078	6	6.61704593956	None	3.63746584197	None	8.68796309974	None	4.83235557697	None	9.95252163007	None	8.25589700205	None	8.60525332959	25	5.42200422818	None	6.32005882448	None	4.41457517089	None	6.99156805996	None	9.6303280558	None	2.79837085931	6	7.44907569973	None	0.84693962389
7_8_8_10_0.3_131	7	8	2	2	30	10	0.3	9	R1	1	G	56	S2	18	S1	40	R2	31	L	4	A1	21	A3	22	A2	27	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	54	5.92866337727	35	3.44838471857	None	1.39638716287	10	4.59948470728	None	3.91869534292	None	5.34622658029	None	9.15980938903	39	1.9056103553	33	7.96246962156	None	8.78645234442	None	8.21625060391	11	0.592851912771	13	4.6109125495	None	4.19734206657	None	2.62953203293	None	8.93868031113	None	5.77360773735	None	0.739244074646	None	7.3616178774	None	2.243055857	None	6.01080679896	None	5.7673685919	14	9.25305172469	28	6.04463346703	None	8.36951439944	49	6.3877272623	33	4.63187680726	43	4.84970319041	None	7.97396274158	37	4.30708571727	None	0.790480043851	None	3.23623808169	None	6.59417512291	None	9.55847960738	35	0.377509974134	None	6.48839224361	None	6.45813961088	10	2.41987770014	None	6.27184798855	None	1.90008539229	None	3.2438037205	None	6.83765312008	None	1.62248710307	None	3.58234732987	None	5.58448112311	8	3.98068584403	None	2.49563270308	None	3.86451251071	None	9.67642268648	None	5.61501016757	None	5.42405095162	25	0.530815594808	None	4.75175969981	34	1.05400276341	None	9.52581219352	33	8.95390520022
7_8_9_10_0.3_172	7	8	2	2	30	10	0.3	9	R1	49	G	35	S2	11	S1	48	R2	8	L	18	A1	24	A3	21	A2	43	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	56	None	8.59690540444	None	5.65474439662	None	5.15155382198	None	8.86927181985	31	1.02420246576	50	8.90740749048	27	2.15512923069	None	5.14691416551	None	7.09586102139	15	6.15126641524	2	0.365759602873	30	8.0140312309	None	7.4269579513	None	8.16014764403	None	6.54681710314	None	6.01737602173	22	5.94225876092	7	4.63670452453	36	8.06089457063	33	6.0178942095	None	0.324310456455	None	2.28922011289	None	3.92476349744	None	4.28683397214	None	1.50748038239	None	3.2431196063	46	4.66971227393	None	4.06359734068	None	5.69595002432	None	0.612690515423	None	4.96656037533	None	3.16051744211	None	5.84847184608	32	9.86216333771	26	0.259617180568	None	0.1044706309	None	9.97636145553	3	1.67322218975	None	4.23184791169	None	2.67119951677	None	6.59335875778	None	2.2872739793	46	9.49764330398	36	2.45596178838	None	0.710345502285	20	3.52924883546	None	4.48874310933	None	5.34553342268	None	8.12558364445	None	6.62946362789	None	7.09170669182	None	4.39945846991	None	4.9458744159	None	1.42638269489	None	4.50498587445	None	3.60700388411
