10_10_0_10_0.3_904	10	10	1	1	30	10	0.3	6	R1	39	G	72	S1	88	L	9	A1	21	A2	51	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	4.01045515231	None	8.07674220619	None	6.3942001622	None	7.46401157886	94	7.15328716431	None	6.26876410554	None	5.12393826292	None	3.29339079801	None	5.04540046488	None	1.20562011607	57	9.69504726124	5	1.2106915527	None	9.19646829498	66	2.81028287311	None	3.91875948808	None	7.342981999	None	9.82048313485	3	2.91581157211	None	1.22757118622	None	9.78125114109	None	7.11297684562	None	4.87596712247	None	9.26448489839	None	7.66409584707	None	5.08263707478	54	7.46034204841	64	2.90505198223	None	8.76278371938	77	0.821982154713	84	5.61717337345	5	9.01228827572	None	0.753199606177	3	4.15631133761	None	2.72160135558	86	8.16625591546	None	3.66283896329	None	8.98085536629	None	3.56259681686	98	4.10362882425	None	4.79036870805	None	1.70009827024	None	7.74640614829	None	7.68951427704	91	0.0129589395292	81	7.94653508019	71	0.633581335313	11	1.86429551466	None	9.00218934337	83	7.38107818355	78	5.92013199706	None	5.41567193818	None	7.65291267654	80	5.89998163635	None	1.08462455548	None	9.72317013696	None	7.23308650542	65	1.20524912908	None	8.52150507847	None	1.9593446227	None	6.81722842738	83	4.14464565179	4	7.63337359515	82	7.75287304865	82	8.48117346564	None	1.144993468	None	1.66665125548	None	3.18364227251	None	0.293652585812	31	9.57094815298	None	4.61727395184	None	1.53496843279	None	3.49779284141	None	2.8839550919	None	4.14990152843	None	1.64120266044	None	1.07357462612	64	6.49217157133	None	7.48060521054	38	5.87335487811	None	5.41998957669	81	0.624483751124	None	5.27047205644	None	2.56644468142	None	5.52903638742	35	3.25388896265	None	0.693777002359	13	3.28681958554	None	7.74635636338	None	2.12164086313	27	4.2669764298	None	4.57821336077	None	3.2880372189	None	4.9871477583	None	0.213708445704	95	0.426666734988	None	2.45345942934	None	9.44486576421	None	1.80345771109	None	6.54166126984	None	0.338497877912
10_10_1_10_0.3_964	10	10	1	1	30	10	0.3	6	R1	63	G	86	S1	12	L	34	A1	95	A2	91	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	5.67146753119	None	4.49019593117	None	9.04308111204	None	8.23014685656	79	7.02976805595	4	8.20389902879	None	8.96183412776	None	3.33584461086	None	8.96811448351	None	0.0377682812891	None	3.76905169651	40	2.45907858251	None	4.83411986538	None	1.65527813679	None	9.9607549308	65	1.59690803405	None	7.35618249986	None	0.133724936113	None	4.46813857832	None	8.47589084043	None	0.11856037284	None	5.93247265676	None	6.22953726982	None	5.54081156557	None	4.82658695277	30	3.73066069172	2	5.86721476568	None	8.2991165931	None	2.94080180464	None	3.33149668286	None	2.11590056503	None	8.97582769908	None	8.29553224267	71	0.392955413528	None	7.05094168808	40	3.71080526154	68	5.19693074009	None	4.95348800889	None	1.87438286308	None	9.256622187	None	7.74765368955	None	1.99826256092	None	4.6549218203	None	6.90036770711	None	2.7736282311	22	7.16164068629	64	5.44871533388	None	5.86807828982	None	8.5739415613	None	4.10481467112	47	5.19224285411	61	4.93546112887	None	4.90352257216	None	1.85944522723	None	2.20266185199	44	5.87616385481	None	6.83733412798	None	6.26223048601	81	3.43456168629	None	3.56184039288	78	9.8869587413	None	5.56543585235	50	2.62965037296	53	0.730289989792	None	2.31211480371	None	9.26710960765	None	1.13758526089	80	3.83898380409	None	0.450737005768	None	4.10150109542	None	9.75426811186	None	2.77666375696	None	4.51162164058	None	7.77989585468	None	2.99809786242	None	9.35490304976	None	2.8324658825	None	8.766236926	74	8.01075390878	None	3.96072647691	None	8.36249489052	72	9.55413833426	74	3.35543518967	None	6.20415191613	None	5.68565468326	None	7.04265568822	None	3.39711759746	49	9.88358844374	None	2.02961521648	None	0.668901456803	None	6.37450847203	36	9.48855701845	None	7.14098650066	None	0.426625764296	None	0.157431913549	None	8.14883600632	None	2.11856393768	38	6.22441262178	17	3.81200892756	None	2.53493697044
10_10_2_10_0.3_17	10	10	1	1	30	10	0.3	6	R1	49	G	29	S1	57	L	9	A1	17	A2	28	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	61	8.55844053893	None	8.24024678424	69	4.54863842308	None	3.37415618827	None	7.12077536547	90	0.460484596501	None	9.88419639589	None	6.36261666248	None	5.92129608179	None	8.6053887698	None	3.56227204176	None	6.01207979146	22	0.593109668844	None	3.999228881	None	2.11523230385	39	3.89207584813	None	3.62918563263	91	0.674914979088	None	1.85159811745	80	8.10975612778	None	1.79431272371	None	1.22698049358	None	6.55786353122	None	6.08745446907	None	5.94537188812	None	7.28244629999	52	8.44407971176	4	5.15759080806	None	1.53891101847	62	8.48322218236	None	1.80989357535	56	9.20594023164	78	9.17839707802	None	0.481503821459	62	3.6131792104	None	7.49765017135	None	1.86362954305	None	9.47721000396	83	9.41094643832	52	3.09804466389	87	3.58037560977	None	1.39754409835	72	9.54021129795	None	3.13579308099	2	5.56877850229	None	4.28123597347	None	5.64972478234	None	7.84300345863	None	7.51695664795	None	5.48852719357	None	0.632910561634	None	3.20142108857	73	0.47762317279	None	1.48341595759	None	8.62274941981	None	7.04313260881	None	6.92260531743	None	4.25782993419	72	8.8521386833	None	8.95932420581	None	0.960856235815	None	0.87230725806	None	2.61379201084	None	4.46226060253	None	6.65391475189	None	3.27980459558	None	2.6164138428	None	5.87144222562	None	0.18400380878	18	5.98955093067	None	9.86993707669	None	6.60667894611	None	1.05925154246	None	3.89284340459	None	8.78894204394	44	4.33487096627	88	0.409278762064	None	5.72945962643	None	3.38039312728	33	0.999309515504	None	3.50157271514	None	1.95852036196	None	6.99399693213	None	1.06731066304	19	5.04929363717	None	9.2207528268	None	1.6164938569	None	8.76185405871	None	8.57576615151	None	4.84531025461	100	2.25239783397	None	7.77721423872	None	7.20801804472	38	0.807273410925	None	6.13850212809	None	9.54107186747	None	7.41923809689	3	6.283469354	None	2.47654942482	None	3.92249387728
10_10_3_10_0.3_65	10	10	1	1	30	10	0.3	6	R1	48	G	96	S1	97	L	76	A1	98	A2	81	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	0.950887273941	None	8.03861132019	None	3.82119950289	None	8.90669060762	None	3.36407175448	None	8.31032720182	None	6.83794286666	None	3.40267175488	90	4.23026077886	None	3.25034509012	71	0.572543142255	None	0.785154530392	None	6.471609592	None	1.81122387208	None	8.77634652064	None	0.513023188702	None	9.94849794169	None	3.75232550153	None	2.1476472892	44	7.98462829002	11	2.54632311971	None	5.89256215666	None	9.75698456718	None	7.53847888711	None	4.17087517942	None	3.6615287364	59	8.85429790804	None	8.32504610859	None	7.19229608902	50	7.83011394817	None	9.62690418623	None	2.67167494862	None	1.73849137035	None	2.48907218245	None	3.28881409724	None	2.27966870117	15	9.61989021556	None	4.62945789647	None	1.07826618029	60	6.73562002657	None	1.10035743428	None	2.33877998374	None	0.45764324771	None	5.41507283459	None	5.95176569837	None	2.07357111305	26	2.20997845448	None	9.81335068146	None	7.75115817216	58	9.42752902239	77	1.33729929374	None	5.03081957381	None	6.35836511347	None	5.2405247354	20	8.07331701922	None	0.607403492607	None	4.26768721639	None	4.0061446691	14	6.17685878704	15	4.02247608278	None	3.67898923798	None	0.988126329622	None	1.40774446621	None	4.93722813835	80	7.63128577248	None	9.43542267505	None	3.11647175635	74	0.130723362105	None	8.71841187463	32	3.15278757543	None	6.06671261924	None	8.73559084378	None	2.58832498367	2	7.2801909695	None	1.29580400851	None	5.12674601926	None	8.30790332944	30	7.57971480921	83	2.89522279689	None	1.80566712662	62	0.250755692994	None	1.37137253319	None	8.20099290196	None	2.15268765941	None	2.41280203773	None	3.73832058152	None	3.24417337918	30	3.80898536214	None	1.05195396542	None	9.70875193328	None	6.11440798255	None	1.62519172876	None	1.70538092867	56	5.30084552744	49	5.91440980534	None	1.14097784857	None	9.84347415041	None	2.45130998014	40	8.4946022491	74	8.18210425079
10_10_4_10_0.3_123	10	10	1	1	30	10	0.3	6	R1	6	G	95	S1	37	L	80	A1	48	A2	63	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	1.85411476131	None	0.887102180556	39	5.33482728931	None	2.54777916324	43	5.31513822221	None	4.96825683761	None	9.44006694228	None	8.47047768804	None	9.05007057734	None	3.98574324171	15	9.57220523246	None	0.547614863622	None	7.18536602543	None	4.70535823737	60	8.53149386521	52	9.75689882091	None	8.33509677348	None	8.55804479503	None	8.01906744786	None	5.99210792832	None	7.42921077065	None	8.12069672317	None	5.2960379625	None	9.30385390982	None	6.37891440495	None	5.57020580217	None	0.432070715646	None	2.1616261548	None	5.48343722513	57	5.92036912101	None	0.665269210623	None	7.95222706417	None	1.92876819982	None	6.67368521456	70	5.51611537252	68	6.30470462848	None	4.48536529986	46	2.74027348577	None	2.73404712433	94	0.731871966826	None	5.21491590168	73	2.95573325797	None	5.801794312	None	5.02756321184	None	3.57673154379	55	0.268566480667	None	0.202403022938	None	9.46313079307	None	7.73391483855	12	3.62513715107	59	5.8028206234	None	9.85698093651	None	6.13577497521	55	7.58682283967	None	2.06320301208	68	0.285724217426	76	2.47693020193	85	0.181050384431	22	2.20555593026	None	6.65514013582	91	5.30573826584	None	6.26827971359	None	1.1617101288	None	1.07885249567	None	5.55335721983	None	4.49242896405	4	2.73238632649	19	3.8094449279	None	2.95508643091	None	2.65214739163	None	9.28215510663	None	2.07925540363	None	8.33561870331	None	0.396366847822	81	1.91660858199	28	2.33028203736	None	0.859911049491	None	7.04825696976	None	7.53666199889	None	6.1720324534	79	6.67089646973	26	9.3472823016	None	8.63378994321	31	3.89017368467	None	3.29898775989	None	6.45164554496	None	8.65497376403	44	5.97418507493	None	7.67650826518	13	0.889967907829	None	1.87598103221	None	1.17297069298	None	4.09706690762	None	0.313450013411	None	6.17646909435	None	1.54506435076	None	8.20662790129	None	6.52293121346	None	0.57226413087	None	2.36137682586
10_10_5_10_0.3_312	10	10	1	1	30	10	0.3	6	R1	32	G	8	S1	70	L	57	A1	38	A2	80	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	7.38113063406	62	2.63393019403	37	0.134198969691	None	4.52789797404	None	4.77513280241	14	0.384350769191	34	9.80184817035	None	4.28054471328	12	0.454402365388	None	1.49372213803	None	5.09159995229	None	6.71736169526	14	1.050258093	None	3.16678385134	None	9.78471446746	48	8.74650221513	None	6.60930708734	None	8.06326706204	None	5.0791249598	None	8.51995459859	None	0.522367874939	None	8.56466859987	None	2.27664072816	76	9.69100807108	None	7.67525906121	None	9.60558575677	25	9.06435725598	None	2.41638580356	None	6.20425245034	None	6.52568331623	None	8.16981861439	None	5.37914324941	29	4.39406386944	5	8.12915418696	49	7.83994058764	None	0.647927177028	None	4.19457424629	None	0.71551992638	None	7.08387438076	None	0.729266258064	23	9.52967949848	None	2.14029492996	58	3.25777484369	11	3.14182780768	None	1.60149355319	None	3.07067385377	None	0.585933617717	None	3.60571102099	55	5.57632076167	None	8.8830278214	17	0.600225407094	None	1.13012978457	None	3.03966568005	None	7.23506473631	None	0.388602281608	None	2.76533797902	None	0.875799351498	None	9.58548702878	None	5.42179241868	None	8.20667716806	None	6.13434249685	None	2.72511329934	78	6.90279309516	None	0.391835159386	None	3.53801207782	None	4.22002879111	None	6.63179610965	None	1.40155238033	None	5.33153082975	None	2.50076287876	18	1.64480743072	None	3.73076665194	None	1.53515337693	None	6.84821110287	64	6.52310007325	None	4.50472376688	None	0.549687003508	None	5.71955727209	None	0.661109203893	None	9.80869043722	None	1.66212945638	None	1.33574702179	None	4.28555100684	None	9.58376026261	27	5.70761684844	None	9.1154267323	None	9.00533447848	None	5.96543486962	None	6.25293590757	None	1.39552145075	71	7.09961181401	None	2.53460108086	None	2.08555061248	None	5.17316500462	None	8.09673769233	None	7.49390432883	None	4.44529838347	None	7.53628086346	53	0.957967549819	9	8.66761120406
10_10_6_10_0.3_355	10	10	1	1	30	10	0.3	6	R1	67	G	58	S1	8	L	2	A1	71	A2	97	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	4.83548788619	49	6.96014951256	3	0.167468510142	None	4.52626458861	None	4.252078582	None	8.90325841284	None	7.98511206963	None	8.103492084	None	7.83194080129	None	4.44024486085	13	4.87749753039	None	5.51552461809	None	7.7293946831	64	8.70120069085	50	2.45613208862	None	4.82084414418	None	3.88388902983	None	8.33949586625	57	7.82985001116	42	6.81788299854	None	7.83494093227	None	9.39773371167	43	2.0297322508	None	1.94388039028	None	4.00430455281	None	5.60016214425	None	8.67694359252	73	8.43246785826	72	3.29903266481	12	2.25140659968	None	4.97538396665	None	0.0413794375093	None	9.83551223126	None	7.74830863947	None	3.06279978289	26	4.10111460894	None	1.0727457588	9	6.80658069579	None	0.072395798814	None	2.75508414591	None	1.03099618643	54	1.06756210827	None	0.110512238737	None	3.27606206489	18	6.48154458615	40	6.89953673376	None	7.16171935897	None	0.909043407454	None	2.36153781141	None	0.923594345633	None	2.94688683303	None	7.16374885219	92	0.443961214988	None	4.84050801973	None	6.30490141911	None	0.437921808213	None	3.43423313245	None	2.85337526159	None	2.74346697779	None	5.62517687747	None	4.06153280636	None	9.08973887014	None	5.80808672183	None	8.9128706793	None	3.88575772847	27	9.98969849431	None	8.11609812263	None	0.677870267883	None	3.32696260814	None	5.56767059354	29	7.50714834106	None	4.32096703432	None	6.90232387556	None	2.06563819749	None	4.47258332055	72	7.50117392433	None	1.49723333118	None	9.93261294308	65	1.78650315897	None	3.88143036827	33	1.07620189577	None	3.4824337365	None	4.76066958999	None	6.04894891255	None	6.94760856911	None	3.15732662271	52	9.73968542312	66	6.38237109714	5	1.79086466906	73	7.09648703736	None	9.29470828777	None	7.688195897	53	6.92724613482	None	9.32452837235	41	2.17623798186	None	1.56601567585	None	8.81829596481	None	0.242601012876	None	0.0671734381943	None	9.61744664219
10_10_7_10_0.3_403	10	10	1	1	30	10	0.3	6	R1	65	G	41	S1	36	L	98	A1	27	A2	59	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	9.22126274089	None	9.3723503505	None	0.359206886021	8	5.29539035365	None	0.948135468296	None	5.07356361272	None	2.46193498068	None	5.76401886474	45	6.24086345755	None	2.31084077022	56	3.91911918957	24	8.57909042632	None	9.07280812643	None	0.71509332021	None	8.77013760626	None	1.76464227273	None	5.07136743097	None	8.87350376298	None	1.81518988923	None	3.03530426267	17	3.10779937862	None	7.61723915446	None	0.588001515742	None	5.93729916064	100	1.19221388783	None	4.35608121194	None	5.03879046269	None	3.2979217314	11	7.80293029178	53	5.38950838871	None	9.32808426065	None	6.43079752076	None	6.24636849321	None	8.96079145411	None	7.15684970224	86	1.08530561879	22	4.13320372724	None	7.02580435477	None	8.71240184125	100	3.96697232065	26	9.81461861215	None	6.68207101295	None	2.64691091134	None	0.809942791781	None	4.3056370409	None	6.66844495715	None	3.47607308956	None	7.1351340367	47	3.36293347311	37	6.57008711228	30	2.35905988426	6	4.02981576013	None	8.91289115277	30	5.79018716821	None	5.2638825116	None	0.132487100769	None	0.307710461649	None	9.75537518182	None	9.65422500619	None	9.01622873099	None	5.87022453284	None	5.32246447159	97	5.2543861888	None	7.00068929023	13	0.341010142945	None	5.44705203552	None	9.01980129287	3	8.07417762851	None	2.66202085895	None	3.38049078575	92	7.59902137323	None	5.24897404777	None	8.63474622388	None	8.56865765415	None	6.75789557012	None	8.01370130344	None	6.48690544217	93	1.93090257452	None	2.26463628719	None	4.40467738606	None	1.61642740662	63	0.846974640776	None	3.53530360056	None	2.32398908838	None	6.51689905474	32	6.19496837013	4	9.89738102931	None	9.84860765956	91	3.39366275978	28	8.32723254573	None	0.191291267857	23	0.191643227359	None	4.56449099529	None	6.47649441091	None	9.32130903944	52	0.513776324865	None	8.41551830586	92	0.367899085259	None	3.74295361233	None	1.07782562698
10_10_8_10_0.3_455	10	10	1	1	30	10	0.3	6	R1	15	G	99	S1	66	L	3	A1	94	A2	41	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	65	4.05527202856	None	4.85526595448	None	0.513848036388	None	9.43435599438	None	1.35090414701	None	6.33083949941	None	9.27146607	9	5.69121538192	34	4.03795575445	None	3.81591825541	None	6.87989883761	None	2.24904953746	86	2.27673624923	43	2.04590787862	4	7.19327854982	None	2.91956533952	None	9.20109242313	None	6.69548053978	6	0.935873564556	None	9.84998859442	None	7.51626697465	33	2.8925542675	58	1.99240481504	None	4.63963107795	None	5.38910910731	None	4.85595451719	None	3.42884298129	6	1.31795660649	None	2.19896245428	74	5.2985403963	None	8.90320698814	None	4.11893034006	None	6.96185126068	92	7.66614826543	48	6.66856155604	None	3.35810752756	None	1.26981425413	72	8.4572007578	36	8.63127083149	None	9.92880733297	27	2.40435542336	None	2.30735591247	None	8.92102507189	None	0.807482441911	None	7.51627019316	None	7.22782522427	None	6.17379591183	29	5.87447870348	None	5.92609382701	None	8.45924403214	23	1.34745208611	None	8.04659559182	8	3.59729682705	38	6.871293	None	7.60107418745	None	4.86685945881	52	5.57993729762	50	1.39707422259	52	1.93562760036	None	0.283289772643	None	4.67730083235	63	7.76719671097	None	5.85420821766	None	9.606289745	23	7.86835602575	None	4.61767444927	None	6.18593434682	None	3.35403581564	53	0.846174563852	None	4.71752971329	None	3.04156412758	None	0.28686279426	12	4.46911393504	None	7.08625858036	None	0.851176536912	None	3.75457924881	26	5.01855038816	63	6.28854739535	None	2.55512443541	None	4.11381072139	71	1.67219244809	None	3.2486349089	None	9.22573478902	None	1.90786411636	None	4.31721113718	75	6.78149580008	None	7.03901986376	None	8.58176168315	None	9.38624720459	91	8.15792584764	83	4.17103158212	57	2.33238623051	82	8.55426953801	52	5.82316433331	None	3.7952414012	75	8.7287247162	None	2.67664396687	None	9.50289565005	22	4.75633450134	None	2.81754137175
10_10_9_10_0.3_519	10	10	1	1	30	10	0.3	6	R1	88	G	67	S1	57	L	70	A1	42	A2	79	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	100	None	6.87929022564	None	4.59707103447	None	4.93042757067	None	5.72072625241	46	5.12924986561	None	3.15765727214	89	9.38630134788	1	0.176646377944	44	0.545251424819	None	5.75576898542	None	4.16987870715	None	4.99434589891	37	3.3088099177	None	2.09965418473	None	3.70484158212	15	9.32525660269	43	3.11673492289	93	4.86874249952	17	0.457604522111	39	7.97096662973	None	9.60212427285	None	8.49261846726	None	0.824408051277	None	7.29531575326	None	3.35164647843	None	8.45239083231	30	7.28680061543	None	3.17374691765	None	4.79627595447	29	9.41767565323	None	1.88823948236	None	0.144174130563	None	9.09262857484	86	1.20262103066	18	1.09690235275	90	3.45452270955	None	2.20864670598	None	6.03043679863	None	8.73220718889	19	1.41866980747	None	1.1246003372	None	1.56210899083	None	1.03454498145	None	6.05610840808	None	0.698457592341	16	8.62150421585	None	5.92016488434	None	1.45669235611	None	6.58032522183	None	0.0944846487927	None	6.46160769608	None	2.57263046141	None	0.228611997522	None	6.10402403674	47	4.15720755143	None	2.08015566443	None	5.11522583301	None	4.20999889403	98	7.33142172612	None	8.65268807908	None	9.75457282414	36	3.29994213593	None	6.87354462097	None	5.02635903816	None	4.09933214911	None	7.93356905517	None	0.2239307256	92	0.44958017204	None	1.08547902868	None	4.69861838806	None	4.37797706096	None	2.37638254773	None	2.12553683415	None	5.29344111911	None	7.51216671878	None	4.77599455137	None	4.47356847869	32	6.47510121771	None	1.49817841956	None	1.52579715738	None	2.70001646499	None	0.734588197008	None	7.32972864648	None	1.67281622198	None	5.11575834605	None	1.06089887232	30	2.6021794397	84	6.71629068354	52	2.04049943088	None	0.923768291204	83	3.17344142589	None	8.49588989213	None	2.13169701502	None	2.43890222857	None	0.262686566241	None	7.40221267878	92	1.14402798284	100	1.15295732306	None	3.72223930095	59	1.71081803796
