8_8_0_10_0.3_504	8	8	2	2	30	10	0.3	9	R1	47	G	49	S2	7	S1	24	R2	38	L	6	A1	28	A3	1	A2	9	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	1.54033245341	37	1.70410350905	None	7.61082845067	None	7.82117945701	None	5.56558601043	None	0.589382150285	25	0.898951927328	None	8.73689334723	None	8.91987167812	None	9.10515349669	None	2.75064726923	None	7.37088445113	57	4.94395298211	None	3.93861324296	13	6.0795184251	None	3.18745003357	56	9.2837542277	None	3.4611424999	None	9.04433934884	17	7.38535034807	None	5.79074266147	34	1.71455756323	18	4.19420437731	19	7.24842752094	None	8.91080787048	10	2.41136301769	None	3.59941643047	None	8.9468358532	None	7.93523704107	None	6.24167299677	None	5.61837855052	None	3.66070537203	None	0.684223266236	None	9.75044353808	None	8.46206836398	44	4.21357994279	None	9.14618111901	None	9.17919972279	None	9.34002719279	51	2.58715684905	None	3.90889886124	None	7.82027969403	None	7.57260122593	15	4.86908329337	None	8.34581565988	None	3.38866860017	None	1.20266424535	None	9.40481793337	None	6.43599763188	None	2.06803877704	None	1.6308437827	11	9.44618492663	None	6.18525399282	34	3.64393462235	None	8.73479810662	None	0.00439949162895	None	2.05715148022	None	0.633994797152	None	2.93855390348	None	6.64407633399	None	5.61359729051	None	5.82886858734	None	5.70412516649	30	9.42330097724
8_8_1_10_0.3_554	8	8	2	2	30	10	0.3	9	R1	52	G	64	S2	20	S1	39	R2	61	L	15	A1	50	A3	16	A2	29	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	4.33612922133	5	0.352774264149	None	8.83743126635	47	4.73542441469	None	1.69621145565	None	0.636898279006	None	2.76753235714	None	2.21179468793	None	9.35711160809	26	5.2336382138	5	3.56464056944	None	3.13732419586	27	8.17680386219	None	9.42165171079	27	8.78098890199	None	1.922962201	None	9.5728491459	None	0.568298618172	None	7.71118445673	None	3.72335385363	24	4.25866391114	None	6.49616918536	None	1.80967897269	54	6.1710122606	None	7.89612237095	None	6.61435337996	None	5.24498243913	41	4.87109042152	None	8.06779820584	44	9.65734516812	55	4.41123453766	None	5.4563675589	None	4.67735584687	6	2.38388136337	None	0.853656796577	55	8.33093350923	62	3.1541198538	28	6.49733925144	19	3.89507373896	None	5.68617296811	None	5.66854391669	None	9.39382873501	None	8.22726386908	56	1.64368945419	None	2.1806020701	None	1.30078067486	None	6.26551057623	28	6.81236958614	None	6.24806012361	None	2.2886154913	57	0.332531258814	None	4.73500140437	None	1.86108483896	None	0.590089130716	None	3.64390636951	13	8.24577030024	None	7.96033042424	None	8.17840436926	None	2.66491696194	None	0.126001331529	None	5.91045069612	None	8.12828884609	54	2.5752997076	42	2.09697170842
8_8_2_10_0.3_614	8	8	2	2	30	10	0.3	9	R1	24	G	50	S2	56	S1	58	R2	59	L	31	A1	13	A3	62	A2	27	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	4.77860197259	16	2.02169643538	61	4.94020423727	None	7.31576542814	None	5.26729450148	54	3.65210154852	None	8.21354138436	None	8.40292137091	None	9.07076569159	64	1.15362943506	1	4.8036515949	None	2.6270421418	None	4.07150928401	42	8.42611754457	None	1.30319098913	6	4.63220643613	55	5.31256986963	None	9.22323027414	21	4.95949135024	None	2.04584189359	None	9.22712385688	18	4.93584097724	None	5.17962483869	None	9.60831279447	None	1.85059644585	30	1.13476517526	None	2.98858893161	None	4.8204818371	20	6.51559845867	None	4.6848603202	37	2.21149086544	63	4.19916227916	30	0.187675665523	None	9.5207084419	None	8.01695406852	16	7.59014182375	None	0.748351440354	None	2.37934348125	None	0.926007755262	None	5.94250042965	51	2.5662076238	None	5.93915087543	None	2.37514903757	None	7.78107234138	None	8.61597871902	64	8.7934500275	5	7.48104978534	53	4.36366470864	None	3.15768092105	57	6.95201385299	None	4.85494204404	35	5.33472224635	None	7.24086424074	None	4.19064463991	3	9.73405751048	None	7.71679094328	None	9.13963465315	None	6.46301864703	55	4.96915313122	38	8.14954267128	None	1.59366895679	None	2.07612989188	None	2.22167683858	None	1.84070942926
8_8_3_10_0.3_667	8	8	2	2	30	10	0.3	9	R1	60	G	50	S2	47	S1	6	R2	54	L	53	A1	7	A3	49	A2	42	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	6.40638935634	None	0.526836440596	None	2.73794604255	None	8.9983259979	None	0.787646819085	None	7.7818497155	None	7.90935662365	None	3.52292566434	40	8.8229104031	None	0.0995769122274	8	0.466443542701	None	0.771498785329	None	5.92398357954	None	6.54795842378	64	2.56533235572	None	3.17772952022	51	6.25738646725	None	5.60391482758	None	1.09381828323	None	0.175102797751	None	2.07360516614	None	0.691432795488	11	3.51472931182	None	7.39448040933	None	0.859919732288	None	0.914996071907	17	7.32786298856	None	9.63879709981	5	5.07354336378	None	5.47307096294	None	4.37026856854	None	0.669378016436	9	2.05133520979	None	2.43707149115	None	1.64168488749	32	4.54339379507	35	2.64804610205	None	1.89239490218	None	0.33846661979	None	3.53233642294	None	4.14548633116	None	0.220590201714	None	2.23199793081	None	8.63186834357	55	2.89580465797	None	1.72451107066	59	4.6577267875	None	1.359271209	41	7.82385026973	None	5.25170745062	None	7.2004464825	31	0.383056021282	None	3.56680329661	None	9.05349616107	None	1.90742919729	36	8.90446424587	33	5.49401530181	58	2.02170144339	None	1.97989127383	None	3.41681762565	None	6.10387283292	None	9.60426936712	None	7.26586307179	None	3.07599361566
8_8_4_10_0.3_705	8	8	2	2	30	10	0.3	9	R1	41	G	45	S2	50	S1	60	R2	47	L	1	A1	54	A3	3	A2	36	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	4.84684361054	4	2.37619617526	5	3.08172085808	None	1.90951440231	57	0.0775687065107	28	7.5103009321	27	4.24620170982	32	9.15389978366	None	6.37851069313	None	9.73337802983	None	8.86953386062	29	6.77379967044	57	5.66113008346	None	7.3939153502	None	1.39107699723	None	0.240954209982	None	4.59144841499	None	2.2601900347	30	3.76278926595	None	6.39229083957	None	9.62662830992	None	2.02172610865	None	5.27946260383	None	9.20021134157	None	6.31034490533	None	6.05601204023	10	3.44599301272	31	3.80925390092	None	0.823212718296	None	1.42575864912	14	8.73125559516	None	9.89798459462	None	1.71873987918	None	2.71540505128	42	7.39114246678	None	7.26740637247	None	9.37323485787	None	1.76862288475	None	3.5652388799	None	0.782852400733	None	5.66639566965	None	4.61892605013	None	3.67776953606	None	7.20581927956	None	2.62443386436	11	7.58351830285	None	6.63675481582	None	8.53950913214	None	3.29633417006	None	6.32085279552	None	5.54914928157	None	0.790665659454	None	8.11623369197	None	6.79732601638	20	4.24385776838	None	9.69171285296	None	7.24495240804	None	8.47869491055	None	6.60765728482	34	9.07940553294	27	5.10380606086	15	4.00692188343	None	6.3296376469	None	7.80947464902
8_8_5_10_0.3_752	8	8	2	2	30	10	0.3	9	R1	22	G	16	S2	51	S1	7	R2	18	L	27	A1	59	A3	4	A2	36	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	3.52121888373	None	5.60309581258	None	4.92001180565	None	8.46670872164	14	4.58339229069	None	1.14389551031	None	6.88500388484	None	0.672866688669	53	9.45183636503	None	6.64519349446	29	0.118798303695	None	2.64568686937	40	1.22090197754	None	3.065341114	None	8.3843395133	None	3.084512848	37	7.12391199538	44	1.17128163255	53	4.43581752934	44	9.44032776709	None	7.91786056084	None	9.86883284338	None	1.9874461207	3	2.56158033405	None	9.04012460908	None	9.04953092649	None	6.61176666252	None	0.816687059459	17	9.74379294797	None	3.85901897445	None	8.73500123984	None	2.34470372041	None	6.86439913535	39	1.58542998251	None	2.35779335418	None	8.17409179352	62	6.70965554566	None	8.89133760973	None	4.27961971809	None	7.36345543706	None	7.47614805197	None	9.62642382423	None	5.17409044082	None	8.40673778999	14	5.70550879062	None	2.79845662296	23	6.87654161282	52	6.14498972666	14	0.00947895720188	14	6.18315761784	None	6.33827931623	None	2.56504527302	43	7.93932822415	50	0.0291927479481	29	3.11757708902	None	6.91779040943	None	9.68004763212	None	3.94540709061	None	1.70562145805	28	5.27796960425	None	8.26783298725	None	9.99740860211	47	9.6261799967	29	0.968808597253
8_8_6_10_0.3_794	8	8	2	2	30	10	0.3	9	R1	10	G	55	S2	33	S1	52	R2	26	L	40	A1	56	A3	11	A2	18	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	15	4.00691188844	None	1.52523124435	None	8.7150128483	None	7.10359826034	None	4.53502749934	None	3.96808464638	None	5.89904288426	None	3.26770870205	None	1.99372533245	53	6.70134515592	17	0.995967934626	25	5.27991009142	22	1.65657032846	None	7.65943910911	None	2.62049059758	63	2.37955864706	None	4.16222822091	None	0.483815525849	None	2.53915711567	27	3.07745991574	63	7.12236049036	None	9.74806060357	None	4.88739058823	None	0.862539586612	None	4.21753151027	None	7.52729733867	None	8.689708102	None	0.631958800671	2	0.39627099274	None	8.79881404379	None	0.882905648409	1	2.75410207777	57	5.30190435922	2	3.84636532942	46	3.20525029147	None	4.22168523994	None	5.32917799134	None	3.46472384221	23	8.53605344505	None	2.46793140149	None	8.24703876933	None	7.83796197426	None	6.06342050314	None	3.74667275978	None	1.25806437835	None	4.22849181596	14	8.37115469304	None	0.48964446068	None	8.69474138729	None	7.0399458203	None	5.44936966769	None	0.178596910322	12	3.47991823311	None	8.41413256687	None	5.2405960123	None	9.48209215678	None	0.997042143955	None	9.06058964826	48	4.68650984232	None	7.15812106773	None	0.998105465466	12	8.85477551005	27	4.13069522445	None	9.42738808729
8_8_7_10_0.3_833	8	8	2	2	30	10	0.3	9	R1	28	G	33	S2	39	S1	53	R2	3	L	25	A1	52	A3	43	A2	31	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	9.42884220683	None	8.07276185071	None	4.51055226969	None	1.95055786747	34	8.31902647047	None	6.33400911182	50	7.66735798569	None	7.39835439612	None	2.19819399433	None	5.2638464589	None	4.6681710259	None	7.48636996243	42	1.0514488216	21	2.63579753739	None	9.41769351013	None	9.88640853085	None	0.207208914333	49	1.97562120498	None	3.87037447447	58	2.54021220663	None	3.61764369622	9	2.20450859332	26	4.51672915537	None	4.74615433033	None	1.74812850664	None	9.9929366223	None	0.688309423742	None	0.766097743611	None	8.06908365215	None	3.25629069863	None	2.61299367047	None	3.68454611178	None	1.28192033391	None	2.91033754408	None	7.42503978107	None	5.03088491188	2	5.9128488508	None	7.42522390967	None	5.09712424619	None	1.68036192252	34	4.40303167007	None	4.81654881577	None	8.44979400465	56	8.87781119336	None	3.4600365402	None	8.37509116566	None	8.08183844156	None	5.56083000162	None	2.03911653114	55	9.89712520109	4	0.0831098905015	48	0.281606575722	None	8.64201426901	45	6.18618649043	22	3.56800968686	None	6.18779969765	41	2.0028337272	None	8.14960255386	None	8.0144799339	None	8.72391121507	42	6.59411236599	10	3.03662836958	57	9.73709612005	None	7.35267651186
8_8_8_10_0.3_874	8	8	2	2	30	10	0.3	9	R1	7	G	49	S2	3	S1	2	R2	9	L	50	A1	62	A3	60	A2	44	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	None	1.42816527858	42	4.72802037062	None	5.34253966359	None	3.6308716208	None	6.84225621503	None	1.94132577344	42	7.73036060734	39	7.88886808412	None	7.70398306497	None	2.69985507647	None	5.30937404609	None	2.75321625132	None	9.86072322744	63	6.36114247748	None	0.98502971725	None	9.62060271971	None	9.07955212048	None	4.82672060194	40	6.59846696584	11	4.77393963148	59	5.15401158748	None	2.87175074122	None	8.51873528859	None	5.12128221157	None	5.02179346624	5	2.24628697502	None	6.4630869983	None	0.537746801652	None	1.7214248726	None	2.03639135846	None	4.89036751802	None	0.664393188586	None	5.08883800148	None	2.89638424299	None	5.49291013325	None	8.85136177225	None	5.96184242331	None	8.38544688443	None	9.46542893784	None	3.5245408139	None	5.7681767439	None	2.01725125208	28	4.93862860049	None	6.82459451965	None	3.77294885551	None	0.0450865915869	None	0.940184134651	None	3.66674300358	None	2.48665982417	None	7.56259485926	None	8.04242321672	None	8.38968949758	None	8.53123151206	None	7.08789800191	36	9.0511144669	None	1.0192258398	None	4.12206402504	None	6.36490464459	None	0.122135650185	None	0.738563491229	None	7.30620334133	None	3.09147440997	None	7.37285198094	28	6.7838586344
8_8_9_10_0.3_905	8	8	2	2	30	10	0.3	9	R1	10	G	54	S2	62	S1	7	R2	44	L	33	A1	32	A3	37	A2	49	3	A1	[('get_sample_data', 'A1')]	A3	[('get_sample_data', 'A3')]	A2	[('get_sample_data', 'A2')]	64	14	5.98248511784	47	9.02599794428	None	4.28592637802	None	2.39161640675	9	8.44451779127	None	8.71338118977	4	0.383963644341	34	5.0302971197	47	0.521052801933	None	8.65826661027	None	5.41499550582	None	0.0453705090043	None	8.38881005199	None	4.39796590468	41	7.08163380393	None	2.83345298394	None	8.77858769634	38	4.0882740106	None	6.9765997943	None	8.48508798707	51	5.5108435476	None	3.78389566445	18	0.373590840269	None	3.31845845252	None	3.70175151235	None	1.1798732947	None	8.93027155548	12	2.45272797647	None	9.57405657339	None	5.49986020204	None	5.33874520428	None	2.71230584292	None	1.5390496572	None	8.29531915306	None	0.0335576017103	57	0.114724800896	22	8.82905678375	None	3.50676231763	None	6.77322681638	23	0.455574794486	8	0.26045068308	19	6.21073959224	42	0.508648651847	15	1.37970782967	None	0.795189455798	None	4.69464024746	56	9.90164461604	None	7.12341558609	16	1.30890506976	None	7.31590740916	None	1.70776010145	13	9.39912275602	None	2.1085706532	2	8.55613119201	None	0.370156142999	None	1.24508370995	None	2.99414071074	None	0.812296265396	None	1.10759440716	9	9.37292507213	40	4.26547529536	24	7.77348582542	None	8.15469906676	43	1.89739880711
